,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,Timestamp,windBearing,precipIntensity,dewPoint,precipProbability,Close
4796,76.14,clear-night,0.75,10.0,Clear,76.14,1014.03,5.34,0.13,1468890000,208,0.0,67.68,0.0,0.318650001
4797,75.1,clear-night,0.78,9.71,Clear,75.1,1014.41,6.45,0.07,1468893600,227,0.0,67.68,0.0,0.17385000099999998
4798,73.81,clear-night,0.79,9.77,Clear,73.81,1014.64,4.93,0.0,1468897200,226,0.0,67.03,0.0,1.4547499999999998
4799,73.47,clear-night,0.79,10.0,Clear,73.47,1014.52,5.46,0.0,1468900800,248,0.0,66.59,0.0,0.54495
4800,70.71,clear-night,0.83,9.42,Clear,70.71,1014.62,4.14,0.01,1468904400,263,0.0,65.23,0.0,1.215533333
4801,70.0,clear-night,0.82,9.83,Clear,70.0,1014.59,4.81,0.07,1468908000,267,0.0,64.26,0.0,0.367116667
4802,68.71,clear-night,0.84,9.76,Clear,68.71,1014.81,7.22,0.0,1468911600,271,0.0,63.6,0.0,3.0881000000000003
4803,69.93,clear-night,0.73,10.0,Clear,69.93,1015.16,7.96,0.0,1468915200,280,0.0,60.79,0.0,0.46143333299999995
4804,69.31,clear-night,0.64,9.95,Clear,69.31,1015.59,7.71,0.0,1468918800,284,0.0,56.75,0.0,0.285533333
4805,67.55,clear-day,0.63,10.0,Clear,67.55,1016.23,7.51,0.02,1468922400,273,0.0,54.68,0.0,0.267733333
4806,68.77,clear-day,0.6,10.0,Clear,68.77,1016.82,8.16,0.07,1468926000,280,0.0,54.42,0.0,4.7458
4807,70.38,clear-day,0.57,10.0,Clear,70.38,1016.98,9.37,0.12,1468929600,295,0.0,54.41,0.0,0.175033333
4808,71.84,clear-day,0.56,10.0,Clear,71.84,1017.6,9.63,0.13,1468933200,309,0.0,55.17,0.0,2.972116666
4809,74.23,clear-day,0.52,10.0,Clear,74.23,1017.67,9.6,0.14,1468936800,319,0.0,55.55,0.0,0.2748
4810,76.03,partly-cloudy-day,0.48,10.0,Partly Cloudy,76.03,1017.96,11.04,0.26,1468940400,316,0.0,54.65,0.0,0.267283334
4811,76.15,partly-cloudy-day,0.45,10.0,Partly Cloudy,76.15,1018.01,14.02,0.31,1468944000,307,0.0,53.04,0.0,7.303933333
4812,77.21,partly-cloudy-day,0.39,10.0,Partly Cloudy,77.21,1018.02,12.77,0.27,1468947600,324,0.0,49.97,0.0,6.154433334
4813,77.73,partly-cloudy-day,0.38,10.0,Partly Cloudy,77.73,1018.05,12.52,0.39,1468951200,325,0.0,49.75,0.0,4.0098833329999986
4814,76.95,partly-cloudy-day,0.35,10.0,Partly Cloudy,76.95,1018.06,12.05,0.25,1468954800,332,0.0,47.48,0.0,6.352866667000001
4815,76.88,partly-cloudy-day,0.34,10.0,Partly Cloudy,76.88,1018.2,11.2,0.29,1468958400,322,0.0,46.73,0.0,0.384516667
4816,76.05,partly-cloudy-day,0.35,10.0,Partly Cloudy,76.05,1018.31,11.96,0.29,1468962000,324,0.0,46.13,0.0,0.174233334
4817,75.53,partly-cloudy-day,0.36,10.0,Partly Cloudy,75.53,1018.5,10.13,0.26,1468965600,317,0.0,46.77,0.0,0.17098333300000002
4818,73.7,clear-day,0.4,10.0,Clear,73.7,1018.87,8.41,0.21,1468969200,338,0.0,47.7,0.0,0.286016667
4819,71.07,clear-day,0.46,9.69,Clear,71.07,1019.47,5.43,0.21,1468972800,334,0.0,49.09,0.0,0.06933333400000001
4820,66.49,clear-night,0.57,9.69,Clear,66.49,1020.22,3.76,0.12,1468976400,321,0.0,50.69,0.0,0.3658
4821,62.85,clear-night,0.66,10.0,Clear,62.85,1020.93,3.4,0.12,1468980000,320,0.0,51.44,0.0,0.19726666699999998
4822,59.66,clear-night,0.76,10.0,Clear,59.66,1021.43,2.31,0.13,1468983600,318,0.0,52.06,0.0,0.17350000100000001
4823,57.24,clear-night,0.81,10.0,Clear,57.24,1021.88,4.26,0.02,1468987200,295,0.0,51.55,0.0,0.17711666599999998
4824,55.81,clear-night,0.84,10.0,Clear,55.81,1022.0,2.91,0.0,1468990800,315,0.0,50.94,0.0,0.270549999
4825,54.65,clear-night,0.85,9.71,Clear,54.65,1021.95,1.91,0.0,1468994400,322,0.0,50.35,0.0,0.277633334
4826,53.7,clear-night,0.88,9.45,Clear,53.7,1022.11,2.12,0.0,1468998000,289,0.0,50.15,0.0,0.207866667
4827,52.5,clear-night,0.89,8.14,Clear,52.5,1022.47,2.96,0.0,1469001600,311,0.0,49.27,0.0,0.181999999
4828,51.22,clear-night,0.9,7.99,Clear,51.22,1022.72,2.46,0.02,1469005200,329,0.0,48.44,0.0,4.899783333999999
4829,51.5,clear-day,0.89,9.3,Clear,51.5,1022.82,3.27,0.07,1469008800,309,0.0,48.5,0.0,0.26626666600000004
4830,55.81,clear-day,0.84,10.0,Clear,55.81,1023.44,3.46,0.08,1469012400,336,0.0,51.12,0.0,0.179416667
4831,61.66,clear-day,0.72,10.0,Clear,61.66,1023.78,4.36,0.09,1469016000,319,0.0,52.38,0.0,0.18080000100000002
4832,67.48,clear-day,0.57,10.0,Clear,67.48,1023.83,5.53,0.08,1469019600,336,0.0,51.85,0.0,0.072316667
4833,72.27,clear-day,0.46,10.0,Clear,72.27,1024.0,7.6,0.07,1469023200,318,0.0,50.18,0.0,0.36535
4834,73.9,clear-day,0.37,10.0,Clear,73.9,1023.41,5.51,0.18,1469026800,314,0.0,46.22,0.0,6.028733334000001
4835,75.91,clear-day,0.35,10.0,Clear,75.91,1023.16,7.69,0.18,1469030400,316,0.0,46.24,0.0,0.356216666
4836,77.55,clear-day,0.34,10.0,Clear,77.55,1022.54,7.32,0.15,1469034000,324,0.0,46.7,0.0,6.111266666000001
4837,78.71,clear-day,0.32,10.0,Clear,78.71,1022.2,7.84,0.23,1469037600,313,0.0,46.76,0.0,0.1708
4838,79.9,clear-day,0.32,10.0,Clear,79.9,1021.52,11.26,0.16,1469041200,337,0.0,46.97,0.0,0.06834999900000001
4839,80.22,clear-day,0.32,10.0,Clear,79.43,1020.94,8.56,0.13,1469044800,321,0.0,47.29,0.0,0.364416667
4840,79.84,clear-day,0.33,10.0,Clear,79.84,1020.59,8.69,0.07,1469048400,300,0.0,48.48,0.0,0.18555
4841,79.3,clear-day,0.35,10.0,Clear,79.3,1020.43,9.08,0.01,1469052000,299,0.0,49.12,0.0,0.06815
4842,77.78,clear-day,0.38,10.0,Clear,77.78,1020.58,8.09,0.0,1469055600,312,0.0,50.07,0.0,0.369016667
4843,74.39,clear-day,0.44,10.0,Clear,74.39,1020.82,5.64,0.0,1469059200,325,0.0,51.28,0.0,0.14674999900000002
4844,69.08,clear-night,0.57,9.86,Clear,69.08,1020.97,3.84,0.02,1469062800,306,0.0,52.97,0.0,0.364333334
4845,63.78,clear-night,0.69,10.0,Clear,63.78,1021.22,2.55,0.0,1469066400,258,0.0,53.43,0.0,0.0984
4846,61.47,clear-night,0.76,10.0,Clear,61.47,1021.5,1.32,0.0,1469070000,200,0.0,53.78,0.0,0.411466667
4847,60.0,clear-night,0.78,10.0,Clear,60.0,1021.48,1.22,0.0,1469073600,210,0.0,53.25,0.0,0.41056666700000005
4848,58.73,clear-night,0.82,10.0,Clear,58.73,1021.46,3.56,0.02,1469077200,227,0.0,53.34,0.0,0.18231666600000002
4849,57.24,clear-night,0.85,10.0,Clear,57.24,1021.22,2.74,0.02,1469080800,217,0.0,52.91,0.0,0.390033333
4850,56.34,clear-night,0.87,8.88,Clear,56.34,1021.02,0.92,0.0,1469084400,279,0.0,52.4,0.0,0.093566667
4851,55.37,clear-night,0.88,9.79,Clear,55.37,1020.72,1.3,0.0,1469088000,251,0.0,51.94,0.0,0.093016667
4852,54.75,clear-night,0.9,9.75,Clear,54.75,1021.13,2.26,0.0,1469091600,253,0.0,51.8,0.0,0.278033333
4853,54.52,clear-day,0.9,9.71,Clear,54.52,1021.48,2.52,0.02,1469095200,264,0.0,51.59,0.0,0.06824999999999999
4854,58.86,clear-day,0.85,9.95,Clear,58.86,1021.84,1.64,0.04,1469098800,322,0.0,54.41,0.0,0.366516667
4855,64.7,clear-day,0.73,10.0,Clear,64.7,1021.3,2.67,0.02,1469102400,243,0.0,55.87,0.0,0.180816667
4856,70.38,clear-day,0.61,10.0,Clear,70.38,1021.0,3.65,0.07,1469106000,236,0.0,56.31,0.0,0.170416667
4857,76.13,clear-day,0.51,10.0,Clear,76.13,1020.82,7.22,0.07,1469109600,277,0.0,56.42,0.0,0.169616667
4858,79.52,clear-day,0.43,10.0,Clear,79.52,1021.2,7.21,0.07,1469113200,284,0.0,54.78,0.0,0.259466667
4859,82.11,clear-day,0.37,10.0,Clear,81.18,1020.64,8.4,0.07,1469116800,299,0.0,52.97,0.0,0.06623333299999999
4860,83.85,clear-day,0.34,10.0,Clear,82.28,1019.88,8.59,0.07,1469120400,273,0.0,52.15,0.0,0.380166666
4861,85.45,clear-day,0.32,9.8,Clear,83.54,1019.17,8.42,0.09,1469124000,269,0.0,52.38,0.0,0.30616666600000003
4862,87.01,clear-day,0.31,9.76,Clear,84.89,1018.59,9.12,0.05,1469127600,262,0.0,52.76,0.0,0.207016667
4863,87.16,clear-day,0.31,10.0,Clear,85.05,1018.23,9.16,0.06,1469131200,280,0.0,52.94,0.0,0.268833334
4864,87.23,clear-day,0.32,10.0,Clear,85.26,1017.96,10.65,0.01,1469134800,255,0.0,53.72,0.0,0.06706666700000001
4865,86.84,clear-day,0.33,10.0,Clear,84.98,1017.29,8.3,0.07,1469138400,260,0.0,53.99,0.0,0.3009
4866,84.83,clear-day,0.37,10.0,Clear,83.58,1016.87,6.93,0.07,1469142000,246,0.0,55.33,0.0,0.07543333299999999
4867,80.39,clear-day,0.45,10.0,Clear,80.69,1016.86,4.29,0.08,1469145600,216,0.0,57.29,0.0,0.157600001
4868,74.01,clear-night,0.6,9.74,Clear,74.01,1017.0,4.58,0.0,1469149200,194,0.0,59.06,0.0,0.374566666
4869,73.23,clear-night,0.64,10.0,Clear,73.23,1017.02,8.91,0.02,1469152800,203,0.0,60.42,0.0,0.06659999999999999
4870,72.25,clear-night,0.67,10.0,Clear,72.25,1016.59,7.15,0.0,1469156400,198,0.0,60.87,0.0,1.22585
4871,71.68,clear-night,0.7,10.0,Clear,71.68,1016.14,8.14,0.0,1469160000,193,0.0,61.39,0.0,1.352316666
4872,70.33,clear-night,0.74,10.0,Clear,70.33,1015.69,7.56,0.0,1469163600,192,0.0,61.51,0.0,2.7656333330000002
4873,68.77,clear-night,0.77,10.0,Clear,68.77,1015.12,6.44,0.05,1469167200,198,0.0,61.11,0.0,0.36365
4874,68.13,clear-night,0.79,9.88,Clear,68.13,1014.83,6.56,0.02,1469170800,203,0.0,61.38,0.0,0.327033334
4875,67.33,clear-night,0.81,9.71,Clear,67.33,1014.38,7.9,0.0,1469174400,204,0.0,61.25,0.0,0.26720000000000005
4876,66.81,clear-night,0.82,9.88,Clear,66.81,1014.09,6.51,0.01,1469178000,199,0.0,61.18,0.0,0.174783333
4877,67.83,clear-day,0.8,9.53,Clear,67.83,1014.01,6.54,0.02,1469181600,197,0.0,61.41,0.0,0.1722
4878,71.26,clear-day,0.74,10.0,Clear,71.26,1013.61,6.92,0.06,1469185200,197,0.0023,62.68,0.06,0.1677
4879,73.55,clear-day,0.7,10.0,Clear,73.55,1013.29,8.73,0.22,1469188800,193,0.0023,62.96,0.06,0.37655
4880,77.19,clear-day,0.62,10.0,Clear,77.19,1013.11,9.4,0.16,1469192400,215,0.0,63.13,0.0,0.254933334
4881,80.9,clear-day,0.57,10.0,Clear,82.49,1012.62,9.36,0.08,1469196000,199,0.0,64.1,0.0,0.37345
4882,84.89,clear-day,0.52,9.9,Clear,86.88,1012.11,8.8,0.15,1469199600,206,0.0,65.41,0.0,0.178300001
4883,88.03,clear-day,0.48,10.0,Clear,90.51,1011.5,9.37,0.09,1469203200,242,0.0,66.06,0.0,0.16961666600000003
4884,89.96,partly-cloudy-day,0.45,10.0,Partly Cloudy,92.38,1011.01,11.23,0.25,1469206800,248,0.0,65.65,0.0,6.202699999999999
4885,91.36,partly-cloudy-day,0.42,10.0,Partly Cloudy,93.64,1010.39,13.87,0.25,1469210400,261,0.0,65.16,0.0,4.70575
4886,92.7,partly-cloudy-day,0.4,10.0,Partly Cloudy,95.1,1009.83,12.57,0.29,1469214000,257,0.0,65.07,0.0,0.371366667
4887,93.78,partly-cloudy-day,0.38,10.0,Partly Cloudy,95.86,1009.29,11.82,0.25,1469217600,269,0.0,64.31,0.0,0.0688
4888,93.43,clear-day,0.38,10.0,Clear,95.36,1009.01,11.16,0.19,1469221200,268,0.0,64.13,0.0,0.168633333
4889,92.11,clear-day,0.41,9.9,Clear,94.45,1008.44,9.31,0.12,1469224800,265,0.0011,65.12,0.02,0.284633333
4890,89.1,clear-day,0.48,10.0,Clear,92.14,1008.38,5.54,0.21,1469228400,256,0.0,66.8,0.0,0.168916667
4891,84.7,clear-day,0.56,10.0,Clear,87.62,1008.57,4.13,0.19,1469232000,246,0.0,67.31,0.0,0.3129
4892,80.5,rain,0.64,9.88,Drizzle,83.0,1008.93,4.12,0.15,1469235600,232,0.006,67.37,0.27,0.376216667
4893,78.57,clear-night,0.68,9.65,Clear,78.57,1009.18,4.69,0.16,1469239200,219,0.002,67.27,0.05,0.44805
4894,76.03,clear-night,0.74,9.81,Clear,76.03,1009.24,4.43,0.05,1469242800,222,0.0,67.11,0.0,0.202733333
4895,74.44,clear-night,0.78,10.0,Clear,74.44,1009.62,4.35,0.03,1469246400,213,0.0,67.03,0.0,0.20008333399999997
4896,73.42,clear-night,0.8,10.0,Clear,73.42,1009.59,3.53,0.08,1469250000,237,0.0,66.96,0.0,0.0992
4897,70.84,clear-night,0.85,9.54,Clear,70.84,1009.47,2.43,0.06,1469253600,258,0.0,66.12,0.0,0.486016667
4898,69.98,clear-night,0.86,9.69,Clear,69.98,1009.29,4.07,0.1,1469257200,240,0.0,65.6,0.0,0.274466666
4899,70.11,clear-night,0.84,9.77,Clear,70.11,1009.12,3.78,0.04,1469260800,265,0.0,65.01,0.0,0.37248333299999997
4900,68.73,clear-night,0.87,9.92,Clear,68.73,1009.33,2.87,0.02,1469264400,239,0.0,64.73,0.0,0.16123333299999998
4901,68.35,clear-day,0.86,9.13,Clear,68.35,1009.86,4.61,0.02,1469268000,274,0.0,64.03,0.0,0.36615
4902,73.23,clear-day,0.74,9.95,Clear,73.23,1010.14,8.06,0.02,1469271600,283,0.0,64.59,0.0,0.26961666700000003
4903,77.87,clear-day,0.62,10.0,Clear,77.87,1010.2,10.2,0.02,1469275200,288,0.0,63.64,0.0,0.17111666600000003
4904,80.88,clear-day,0.55,10.0,Clear,82.19,1010.17,9.99,0.02,1469278800,296,0.0,62.97,0.0,0.285333333
4905,83.59,clear-day,0.48,10.0,Clear,84.29,1010.11,9.78,0.02,1469282400,289,0.0,62.01,0.0,0.17051666699999998
4906,85.43,clear-day,0.45,10.0,Clear,85.73,1010.06,10.57,0.05,1469286000,284,0.0,61.34,0.0,0.302816667
4907,87.87,clear-day,0.39,10.0,Clear,87.54,1009.94,11.39,0.07,1469289600,295,0.0,59.96,0.0,0.2914
4908,89.71,clear-day,0.34,10.0,Clear,88.65,1009.8,13.1,0.13,1469293200,295,0.0,57.96,0.0,0.177216667
4909,91.0,clear-day,0.31,10.0,Clear,89.43,1009.54,14.85,0.19,1469296800,300,0.0,56.35,0.0,0.259616667
4910,90.86,clear-day,0.31,10.0,Clear,89.17,1009.2,15.89,0.14,1469300400,284,0.0,55.92,0.0,0.34143333299999995
4911,91.21,clear-day,0.31,10.0,Clear,89.53,1008.95,12.69,0.19,1469304000,285,0.0,56.02,0.0,0.567466667
4912,90.47,clear-day,0.31,10.0,Clear,88.84,1009.09,12.35,0.11,1469307600,286,0.0,56.11,0.0,0.3818
4913,87.15,clear-day,0.37,9.82,Clear,86.17,1009.59,14.26,0.19,1469311200,306,0.0009,57.79,0.01,0.231816667
4914,80.07,clear-day,0.5,9.42,Clear,80.89,1010.72,13.18,0.24,1469314800,323,0.0042,59.89,0.16,0.262233333
4915,73.81,rain,0.64,9.51,Drizzle,73.81,1011.97,8.5,0.18,1469318400,337,0.0071,60.86,0.35,2.98315
4916,71.44,clear-night,0.69,9.87,Clear,71.44,1012.11,6.56,0.05,1469322000,340,0.0013,60.79,0.02,0.43468333299999995
4917,68.97,clear-night,0.74,9.69,Clear,68.97,1012.83,4.79,0.0,1469325600,335,0.0,60.41,0.0,0.999266667
4918,67.2,clear-night,0.77,9.28,Clear,67.2,1013.33,5.11,0.04,1469329200,341,0.0,59.88,0.0,0.680566667
4919,66.21,clear-night,0.79,9.1,Clear,66.21,1013.71,5.42,0.04,1469332800,325,0.0,59.64,0.0,0.405183334
4920,64.96,clear-night,0.82,9.21,Clear,64.96,1013.99,3.45,0.04,1469336400,320,0.0,59.26,0.0,0.462083333
4921,62.94,clear-night,0.86,9.58,Clear,62.94,1014.44,4.67,0.0,1469340000,293,0.0,58.66,0.0,0.2674
4922,62.48,clear-night,0.87,9.09,Clear,62.48,1014.82,3.86,0.03,1469343600,300,0.0,58.46,0.0,4.838866667
4923,61.11,clear-night,0.88,8.24,Clear,61.11,1014.73,3.95,0.06,1469347200,326,0.0,57.66,0.0,0.28365
4924,60.55,clear-night,0.89,6.53,Clear,60.55,1014.66,3.75,0.07,1469350800,353,0.0,57.31,0.0,0.29441666699999997
4925,60.29,clear-day,0.89,8.39,Clear,60.29,1015.13,3.48,0.04,1469354400,354,0.0,57.15,0.0,0.075333333
4926,64.39,clear-day,0.84,8.89,Clear,64.39,1015.56,4.96,0.04,1469358000,329,0.0,59.58,0.0,0.280566667
4927,69.07,clear-day,0.76,9.59,Clear,69.07,1016.01,3.73,0.02,1469361600,314,0.0,61.24,0.0,0.194416666
4928,73.78,clear-day,0.64,10.0,Clear,73.78,1016.05,6.39,0.08,1469365200,306,0.0,61.03,0.0,0.27586666699999995
4929,76.88,clear-day,0.58,10.0,Clear,76.88,1015.82,7.45,0.05,1469368800,309,0.0,60.83,0.0,4.841083333
4930,79.28,clear-day,0.52,10.0,Clear,79.28,1015.66,10.45,0.09,1469372400,316,0.0,59.85,0.0,0.17133333300000006
4931,81.75,clear-day,0.46,10.0,Clear,82.0,1015.61,8.67,0.03,1469376000,311,0.0,59.13,0.0,1.006816667
4932,83.66,clear-day,0.41,10.0,Clear,83.18,1015.6,8.8,0.08,1469379600,323,0.0,57.75,0.0,0.09945
4933,85.88,clear-day,0.36,10.0,Clear,84.6,1015.26,8.59,0.12,1469383200,321,0.0,56.02,0.0,0.30153333399999993
4934,87.26,clear-day,0.34,10.0,Clear,85.62,1014.96,6.76,0.06,1469386800,320,0.0,55.27,0.0,0.424116667
4935,88.05,clear-day,0.31,10.0,Clear,85.98,1014.52,7.01,0.01,1469390400,331,0.0,53.7,0.0,0.20703333399999999
4936,87.57,clear-day,0.31,10.0,Clear,85.43,1014.6,5.96,0.05,1469394000,337,0.0,53.05,0.0,0.2964
4937,87.04,clear-day,0.3,10.0,Clear,84.8,1014.67,6.86,0.0,1469397600,314,0.0,52.07,0.0,0.388400001
4938,84.33,clear-day,0.35,10.0,Clear,82.82,1014.96,4.91,0.05,1469401200,329,0.0,53.33,0.0,0.09421666699999999
4939,78.15,clear-day,0.48,10.0,Clear,78.15,1015.43,3.75,0.11,1469404800,341,0.0,56.99,0.0,0.473783333
4940,71.67,clear-night,0.62,9.69,Clear,71.67,1015.88,1.27,0.07,1469408400,19,0.0,57.78,0.0,0.269949999
4941,69.63,clear-night,0.66,10.0,Clear,69.63,1016.09,0.5,0.02,1469412000,9,0.0,57.74,0.0,0.393783334
4942,68.79,clear-night,0.67,10.0,Clear,68.79,1016.29,1.46,0.05,1469415600,314,0.0,57.51,0.0,0.449716666
4943,68.16,clear-night,0.68,10.0,Clear,68.16,1016.42,1.57,0.05,1469419200,175,0.0,57.38,0.0,5.351349999
4944,65.36,clear-night,0.77,10.0,Clear,65.36,1016.02,0.89,0.05,1469422800,266,0.0,58.03,0.0,0.322683333
4945,63.59,clear-night,0.81,10.0,Clear,63.59,1015.81,1.19,0.05,1469426400,203,0.0,57.51,0.0,0.19
4946,63.22,clear-night,0.81,10.0,Clear,63.22,1015.53,0.99,0.02,1469430000,335,0.0,57.35,0.0,0.309716667
4947,62.0,clear-night,0.83,10.0,Clear,62.0,1015.24,2.01,0.02,1469433600,2,0.0,56.66,0.0,0.12541666699999998
4948,61.38,clear-night,0.84,9.9,Clear,61.38,1015.13,1.38,0.02,1469437200,312,0.0,56.48,0.0,0.3790166660000001
4949,61.34,clear-day,0.85,10.0,Clear,61.34,1015.16,1.62,0.02,1469440800,325,0.0,56.91,0.0,0.284433333
4950,64.73,clear-day,0.79,10.0,Clear,64.73,1015.13,1.57,0.06,1469444400,256,0.0,58.05,0.0,0.19431666600000005
4951,69.48,clear-day,0.71,9.9,Clear,69.48,1015.07,2.45,0.04,1469448000,205,0.0,59.54,0.0,0.285300001
4952,75.52,clear-day,0.63,10.0,Clear,75.52,1014.48,3.85,0.08,1469451600,174,0.0,61.82,0.0,4.674866666000001
4953,80.7,clear-day,0.57,10.0,Clear,82.29,1013.92,6.41,0.0,1469455200,202,0.0,64.06,0.0,0.250183333
4954,85.04,clear-day,0.53,10.0,Clear,87.18,1012.77,7.38,0.0,1469458800,213,0.0,65.73,0.0,2.211133334
4955,88.72,clear-day,0.48,9.93,Clear,91.43,1012.09,9.56,0.03,1469462400,219,0.0,66.34,0.0,0.320133333
4956,91.12,clear-day,0.44,10.0,Clear,93.91,1011.2,10.13,0.11,1469466000,206,0.0,66.03,0.0,0.184266667
4957,91.07,partly-cloudy-day,0.45,10.0,Partly Cloudy,94.16,1010.82,8.86,0.26,1469469600,211,0.0,66.5,0.0,0.395166667
4958,89.36,clear-day,0.48,9.66,Clear,92.64,1010.43,7.42,0.09,1469473200,212,0.0017,67.11,0.04,0.17098333300000002
4959,89.2,clear-day,0.49,10.0,Clear,92.81,1009.28,7.74,0.06,1469476800,190,0.0017,67.64,0.04,0.37808333299999997
4960,88.54,clear-day,0.51,10.0,Clear,92.46,1008.77,11.16,0.12,1469480400,200,0.0,68.21,0.0,0.413816667
4961,86.42,clear-day,0.55,10.0,Clear,90.23,1009.14,9.3,0.05,1469484000,221,0.0,68.48,0.0,0.8472666659999999
4962,84.26,clear-day,0.59,10.0,Clear,87.72,1009.04,6.77,0.16,1469487600,236,0.0,68.4,0.0,0.274566666
4963,81.44,partly-cloudy-day,0.67,10.0,Partly Cloudy,84.89,1008.59,9.12,0.28,1469491200,210,0.001,69.51,0.01,0.325483333
4964,78.88,clear-night,0.73,10.0,Clear,78.88,1009.12,8.41,0.09,1469494800,215,0.0,69.48,0.0,0.44051666700000003
4965,77.78,clear-night,0.75,10.0,Clear,77.78,1009.9,6.32,0.09,1469498400,243,0.0,69.1,0.0,0.075216666
4966,76.11,clear-night,0.78,10.0,Clear,76.11,1009.91,5.94,0.08,1469502000,252,0.0,68.7,0.0,0.2381
4967,75.23,clear-night,0.79,10.0,Clear,75.23,1009.69,6.27,0.07,1469505600,246,0.0,68.16,0.0,0.29611666600000003
4968,73.69,clear-night,0.81,10.0,Clear,73.69,1009.35,4.96,0.02,1469509200,246,0.0,67.31,0.0,0.5265333329999999
4969,71.98,clear-night,0.84,10.0,Clear,71.98,1009.14,2.93,0.03,1469512800,243,0.0,66.82,0.0,0.24293333399999997
4970,70.84,clear-night,0.85,10.0,Clear,70.84,1009.16,4.45,0.0,1469516400,227,0.0,65.98,0.0,0.311766667
4971,69.46,clear-night,0.87,10.0,Clear,69.46,1009.35,4.38,0.07,1469520000,237,0.0,65.57,0.0,0.33005
4972,69.06,clear-night,0.87,10.0,Clear,69.06,1009.86,6.64,0.04,1469523600,256,0.0,64.9,0.0,0.29415
4973,68.7,clear-day,0.87,9.71,Clear,68.7,1010.46,5.62,0.02,1469527200,261,0.0,64.8,0.0,0.190000001
4974,71.89,clear-day,0.81,9.89,Clear,71.89,1010.81,6.63,0.05,1469530800,249,0.0,65.77,0.0,0.35806666600000003
4975,76.27,clear-day,0.68,10.0,Clear,76.27,1010.89,7.71,0.02,1469534400,274,0.0,64.96,0.0,0.26255
4976,79.63,clear-day,0.57,10.0,Clear,79.63,1010.87,9.49,0.07,1469538000,276,0.0,63.27,0.0,0.168916667
4977,82.31,clear-day,0.49,10.0,Clear,83.03,1010.75,14.08,0.18,1469541600,294,0.0,61.48,0.0,0.169733333
4978,83.16,partly-cloudy-day,0.47,10.0,Partly Cloudy,83.48,1010.78,13.39,0.29,1469545200,297,0.0,60.55,0.0,0.167283333
4979,85.02,partly-cloudy-day,0.43,10.0,Partly Cloudy,84.84,1010.78,12.69,0.31,1469548800,302,0.0,59.73,0.0,0.255716667
4980,86.06,partly-cloudy-day,0.42,10.0,Partly Cloudy,85.84,1010.65,10.99,0.28,1469552400,300,0.0,59.96,0.0,1.63815
4981,87.72,partly-cloudy-day,0.39,10.0,Partly Cloudy,87.25,1010.38,13.36,0.29,1469556000,314,0.0,59.54,0.0,0.177600001
4982,87.74,partly-cloudy-day,0.38,10.0,Partly Cloudy,87.02,1010.31,11.41,0.26,1469559600,315,0.0,58.77,0.0,0.17523333300000002
4983,88.33,partly-cloudy-day,0.37,10.0,Partly Cloudy,87.54,1010.27,12.06,0.31,1469563200,296,0.0,58.67,0.0,0.352049999
4984,88.13,partly-cloudy-day,0.37,10.0,Partly Cloudy,87.2,1010.25,11.36,0.29,1469566800,297,0.0,58.21,0.0,0.2665
4985,87.35,clear-day,0.38,10.0,Clear,86.65,1010.4,12.07,0.21,1469570400,312,0.0,58.76,0.0,0.27125
4986,85.24,clear-day,0.42,10.0,Clear,84.91,1010.65,9.58,0.11,1469574000,313,0.0,59.3,0.0,0.167933334
4987,82.02,clear-day,0.47,10.0,Clear,82.32,1011.27,9.1,0.11,1469577600,308,0.0,59.62,0.0,0.167583333
4988,77.66,clear-night,0.56,9.83,Clear,77.66,1011.91,6.85,0.08,1469581200,304,0.0,60.68,0.0,0.35065
4989,75.02,clear-night,0.61,10.0,Clear,75.02,1012.97,5.46,0.03,1469584800,303,0.0,60.76,0.0,0.28073333300000003
4990,71.73,clear-night,0.69,10.0,Clear,71.73,1013.09,3.49,0.02,1469588400,319,0.0,60.91,0.0,0.241383333
4991,69.03,clear-night,0.75,10.0,Clear,69.03,1013.45,3.29,0.0,1469592000,345,0.0,60.76,0.0,0.35981666700000003
4992,67.82,clear-night,0.77,10.0,Clear,67.82,1013.68,2.89,0.08,1469595600,9,0.0,60.49,0.0,0.383800001
4993,66.42,clear-night,0.81,10.0,Clear,66.42,1013.7,1.73,0.03,1469599200,337,0.0,60.29,0.0,0.20301666699999998
4994,65.19,clear-night,0.83,10.0,Clear,65.19,1013.66,2.27,0.15,1469602800,306,0.0,59.85,0.0,0.33671666600000005
4995,64.28,clear-night,0.84,9.23,Clear,64.28,1013.61,2.91,0.04,1469606400,308,0.0,59.29,0.0,0.590766667
4996,62.85,clear-night,0.87,9.13,Clear,62.85,1013.62,1.81,0.01,1469610000,327,0.0,58.92,0.0,0.273099999
4997,61.74,clear-day,0.9,8.55,Clear,61.74,1014.07,1.48,0.02,1469613600,288,0.0,58.62,0.0,0.2816
4998,65.97,clear-day,0.82,10.0,Clear,65.97,1014.4,0.65,0.04,1469617200,226,0.0,60.48,0.0,0.07435
4999,72.08,clear-day,0.69,10.0,Clear,72.08,1014.37,2.45,0.04,1469620800,329,0.0,61.21,0.0,0.22675
5000,77.11,clear-day,0.58,10.0,Clear,77.11,1014.38,3.54,0.04,1469624400,305,0.0,60.95,0.0,6.1629
